subj,stim,task,detectionstatus,time,timestamp,x,y,duration,prev_sacc_amplitude,aoi_span,aoi_label,aoi_order,order
13,set_4,2,False,45.00003440026194,3.926293,961.785600,590.398200,0.032986,82.598203,-3,car,2,1218
13,set_4,2,False,45.00003440026194,4.041481,943.440000,471.288150,0.196959,120.514584,3,street_signs,5,1219
13,set_4,2,False,45.00003440026194,4.254972,962.808436,496.000309,0.180680,31.397884,0,street_signs,5,1220
13,set_4,2,False,45.00003440026194,4.567110,1173.255200,546.615000,0.197150,216.447886,-1,pedestrian,4,1221
13,set_4,2,False,45.00003440026194,4.829832,1283.187200,529.563600,0.049497,111.246550,0,pedestrian,4,1222
13,set_4,2,False,45.00003440026194,5.109187,1258.766400,613.764000,0.032793,87.670308,0,pedestrian,4,1223
13,set_4,2,False,45.00003440026194,5.174827,1247.688000,531.396787,0.262974,83.108896,0,pedestrian,4,1224
13,set_4,2,False,45.00003440026194,5.470758,1245.459692,544.870800,0.213525,13.657026,0,pedestrian,4,1225
13,set_4,2,False,45.00003440026194,5.700706,1257.648000,515.548800,0.032766,31.754284,0,pedestrian,4,1226
13,set_4,2,False,45.00003440026194,5.848653,809.865600,567.772200,0.016331,450.817437,-3,crosswalk,1,1227
13,set_4,2,False,45.00003440026194,5.897838,842.054400,612.230400,0.016418,54.887616,0,crosswalk,1,1228
13,set_4,2,False,45.00003440026194,6.242744,696.203520,518.222880,0.082168,173.522025,0,crosswalk,1,1229
13,set_4,2,False,45.00003440026194,6.439978,751.645292,566.959292,0.213626,73.817532,0,crosswalk,1,1230
13,set_4,2,False,45.00003440026194,6.784989,767.481600,563.581800,0.016321,16.192470,0,crosswalk,1,1231
13,set_4,2,False,45.00003440026194,6.982136,773.476800,565.810650,0.065661,6.396108,0,crosswalk,1,1232
13,set_4,2,False,45.00003440026194,7.162831,808.358400,563.530500,0.032730,34.956045,0,crosswalk,1,1233
13,set_4,2,False,45.00003440026194,7.573530,813.556800,524.732850,0.065752,39.144361,0,crosswalk,1,1234
13,set_4,2,False,45.00003440026194,8.000638,846.638400,547.036200,0.032820,39.897765,0,crosswalk,1,1235
13,set_4,2,False,45.00003440026194,8.345607,926.236800,573.990300,0.032879,84.038258,1,car,2,1236
13,set_4,2,False,45.00003440026194,8.460570,867.009600,517.617000,0.197237,81.766804,-1,crosswalk,1,1237
13,set_4,2,False,45.00003440026194,8.772879,975.567086,398.323286,0.114884,161.293887,4,street_signs,5,1238
13,set_4,2,False,45.00003440026194,9.101458,941.274514,456.064714,0.229874,67.156928,0,street_signs,5,1239
13,set_4,2,False,45.00003440026194,9.347883,1035.427200,454.658400,0.016306,94.163188,0,street_signs,5,1240
13,set_4,2,False,45.00003440026194,9.397209,952.636800,513.568543,0.114870,101.610311,0,street_signs,5,1241
13,set_4,2,False,45.00003440026194,9.545034,929.561067,454.192800,0.295748,63.702184,0,street_signs,5,1242
13,set_4,2,False,45.00003440026194,10.087017,861.360000,525.166200,0.016469,98.430732,-4,crosswalk,1,1243
13,set_4,2,False,45.00003440026194,10.169129,932.112000,472.005900,0.032874,88.497814,4,street_signs,5,1244
13,set_4,2,False,45.00003440026194,10.957702,859.425600,537.210900,0.032903,97.647349,-4,crosswalk,1,1245
13,set_4,2,False,45.00003440026194,11.105614,831.675733,525.047400,0.147826,30.298611,0,crosswalk,1,1246
13,set_4,2,False,45.00003440026194,11.516380,818.009600,548.361000,0.049325,27.023826,0,crosswalk,1,1247
13,set_4,2,False,45.00003440026194,12.140739,846.768565,518.277071,0.279289,41.618756,0,crosswalk,1,1248
13,set_4,2,False,45.00003440026194,12.485657,936.625920,479.716560,0.082177,97.781682,4,street_signs,5,1249
13,set_4,2,False,45.00003440026194,12.830618,949.747200,484.300473,0.180749,13.898930,0,street_signs,5,1250
13,set_4,2,False,45.00003440026194,13.027868,929.828945,471.428345,0.180569,23.715576,0,street_signs,5,1251
13,set_4,2,False,45.00003440026194,13.224978,929.161200,488.293987,0.262829,16.878856,0,street_signs,5,1252
13,set_4,2,False,45.00003440026194,13.717862,938.164800,561.097800,0.032882,73.358435,-3,car,2,1253
13,set_4,2,False,45.00003440026194,14.029938,944.844077,504.633484,0.509369,56.857996,3,street_signs,5,1254
13,set_4,2,False,45.00003440026194,15.048617,871.736123,523.810800,0.213542,75.581363,-4,crosswalk,1,1255
13,set_4,2,False,45.00003440026194,15.426357,855.928800,548.064900,0.065762,28.950524,0,crosswalk,1,1256
13,set_4,2,False,45.00003440026194,15.656299,894.818400,552.663000,0.065840,39.160484,0,crosswalk,1,1257
13,set_4,2,False,45.00003440026194,15.968498,884.652800,550.074600,0.049293,10.489959,0,crosswalk,1,1258
13,set_4,2,False,45.00003440026194,16.477923,905.112000,578.094300,0.032719,34.694127,0,crosswalk,1,1259
13,set_4,2,False,45.00003440026194,17.857712,899.356800,560.972520,0.082188,18.063158,0,crosswalk,1,1260
13,set_4,2,False,45.00003440026194,17.956428,891.457371,530.468229,0.114965,31.510518,0,crosswalk,1,1261
13,set_4,2,False,45.00003440026194,18.235735,851.928960,531.679680,0.164312,39.546971,0,crosswalk,1,1262
13,set_4,2,False,45.00003440026194,18.498492,849.635200,560.106000,0.049198,28.518713,0,crosswalk,1,1263
13,set_4,2,False,45.00003440026194,19.007940,892.409280,571.026780,0.164290,44.146182,0,crosswalk,1,1264
13,set_4,2,False,45.00003440026194,19.435089,903.920400,518.823225,0.131434,53.457619,0,crosswalk,1,1265
13,set_4,2,False,45.00003440026194,19.632014,1001.756160,513.297000,0.082406,97.991709,4,street_signs,5,1266
13,set_4,2,False,45.00003440026194,19.829329,1032.788677,490.687200,0.213398,38.395575,0,street_signs,5,1267
13,set_4,2,False,45.00003440026194,20.075669,1077.584914,512.927486,0.230113,50.013330,0,street_signs,5,1268
13,set_4,2,False,45.00003440026194,20.437164,1099.065600,486.116100,0.032874,34.355062,0,street_signs,5,1269
13,set_4,2,False,45.00003440026194,20.683616,795.579429,528.147771,0.114861,306.382959,-4,crosswalk,1,1270
13,set_4,2,False,45.00003440026194,20.831516,806.044800,589.723200,0.016511,62.458445,0,crosswalk,1,1271
13,set_4,2,False,45.00003440026194,21.110786,760.986000,601.666650,0.131444,46.614820,0,crosswalk,1,1272
13,set_4,2,False,45.00003440026194,21.307889,674.500800,617.317200,0.032753,87.889872,0,crosswalk,1,1273
13,set_4,2,False,45.00003440026194,21.422895,648.681600,526.265100,0.032871,94.642041,0,crosswalk,1,1274
13,set_4,2,False,45.00003440026194,21.472217,659.315077,537.504577,0.427020,15.472449,0,crosswalk,1,1275
13,set_4,2,False,45.00003440026194,22.112747,940.756800,386.328600,0.098711,319.473973,4,street_signs,5,1276
13,set_4,2,False,45.00003440026194,22.244196,966.653673,485.094764,0.180827,102.104863,0,street_signs,5,1277
13,set_4,2,False,45.00003440026194,22.441511,962.304000,432.631800,0.049107,52.642969,0,street_signs,5,1278
13,set_4,2,False,45.00003440026194,24.166476,931.128209,500.341343,0.755616,74.542017,0,street_signs,5,1279
13,set_4,2,False,45.00003440026194,25.415025,901.449600,564.548400,0.016419,70.734475,-4,crosswalk,1,1280
13,set_4,2,False,45.00003440026194,25.529972,699.216000,533.965500,0.098672,204.532987,0,crosswalk,1,1281
13,set_4,2,False,45.00003440026194,25.644987,656.183040,556.478640,0.082233,48.566214,0,crosswalk,1,1282
13,set_4,2,False,45.00003440026194,25.792940,726.302400,573.850575,0.131429,72.239247,0,crosswalk,1,1283
13,set_4,2,False,45.00003440026194,25.957146,685.845818,554.674255,0.180772,44.771266,0,crosswalk,1,1284
13,set_4,2,False,45.00003440026194,26.187191,712.680000,593.713800,0.032880,47.372560,0,crosswalk,1,1285
13,set_4,2,False,45.00003440026194,26.351417,704.617600,566.789400,0.049351,28.105615,0,crosswalk,1,1286
13,set_4,2,False,45.00003440026194,26.499396,1003.296000,574.105200,0.147716,298.767983,1,car,2,1287
13,set_4,2,False,45.00003440026194,26.696416,992.268800,482.914800,0.049418,91.854712,3,street_signs,5,1288
13,set_4,2,False,45.00003440026194,26.827882,948.720000,481.588200,0.016490,43.569001,0,street_signs,5,1289
13,set_4,2,False,45.00003440026194,26.893543,971.376000,576.031500,0.032874,97.122764,-3,car,2,1290
13,set_4,2,False,45.00003440026194,26.942915,1007.577600,604.157400,0.032898,45.843452,0,car,2,1291
13,set_4,2,False,45.00003440026194,27.041497,983.395200,496.632600,0.016294,110.210576,3,street_signs,5,1292
13,set_4,2,False,45.00003440026194,27.090641,1004.922092,497.938985,0.427298,21.566496,0,street_signs,5,1293
13,set_4,2,False,45.00003440026194,27.534345,1008.944256,450.077040,0.410660,48.030652,0,street_signs,5,1294
13,set_4,2,False,45.00003440026194,28.076534,1046.380800,450.931050,0.065822,37.446284,0,street_signs,5,1295
13,set_4,2,False,45.00003440026194,28.224275,1038.134400,437.243400,0.032799,15.979827,0,street_signs,5,1296
13,set_4,2,False,45.00003440026194,28.963660,1049.085867,507.922200,0.295599,71.522216,0,street_signs,5,1297
13,set_4,2,False,45.00003440026194,29.325031,1032.854400,430.277400,0.032920,79.323234,0,street_signs,5,1298
13,set_4,2,False,45.00003440026194,29.390666,1041.262400,507.953700,0.098607,78.130033,0,street_signs,5,1299
13,set_4,2,False,45.00003440026194,29.505818,1050.052480,471.195720,0.246285,37.794373,0,street_signs,5,1300
13,set_4,2,False,45.00003440026194,29.900079,1041.658435,491.817678,0.377872,22.264886,0,street_signs,5,1301
13,set_4,2,False,45.00003440026194,30.688647,1047.134400,434.551500,0.065742,57.527397,0,street_signs,5,1302
13,set_4,2,False,45.00003440026194,30.787252,1032.776484,502.945074,0.706242,69.884410,0,street_signs,5,1303
13,set_4,2,False,45.00003440026194,31.657790,1055.038080,511.181280,0.082266,23.736338,0,street_signs,5,1304
13,set_4,2,False,45.00003440026194,31.887932,1068.542400,461.133000,0.032862,51.838181,0,street_signs,5,1305
13,set_4,2,False,45.00003440026194,31.953522,1004.912400,504.903375,0.131558,77.230969,0,street_signs,5,1306
13,set_4,2,False,45.00003440026194,32.117844,935.832000,448.526700,0.032792,89.165190,0,street_signs,5,1307
13,set_4,2,False,45.00003440026194,32.528531,1042.243584,497.182536,0.410816,117.007759,0,street_signs,5,1308
13,set_4,2,False,45.00003440026194,32.972152,1028.707200,567.766800,0.032976,71.870523,-3,car,2,1309
13,set_4,2,False,45.00003440026194,33.054260,1008.136320,467.560620,0.164373,102.295844,3,street_signs,5,1310
13,set_4,2,False,45.00003440026194,33.432253,798.103680,539.725680,0.082170,222.084456,-4,crosswalk,1,1311
13,set_4,2,False,45.00003440026194,33.678708,855.844800,577.989000,0.032792,69.268453,0,crosswalk,1,1312
13,set_4,2,False,45.00003440026194,33.842894,820.564800,573.407100,0.032827,35.576287,0,crosswalk,1,1313
13,set_4,2,False,45.00003440026194,33.892232,842.396800,596.358000,0.049161,31.676175,0,crosswalk,1,1314
13,set_4,2,False,45.00003440026194,34.105774,842.270400,639.913500,0.032831,43.555683,0,crosswalk,1,1315
13,set_4,2,False,45.00003440026194,34.286446,817.586133,563.713800,0.147929,80.098110,0,crosswalk,1,1316
13,set_4,2,False,45.00003440026194,35.042245,1000.809600,497.053800,0.016303,194.972804,4,street_signs,5,1317
13,set_4,2,False,45.00003440026194,35.075040,998.889600,472.678200,0.016314,24.451100,0,street_signs,5,1318
13,set_4,2,False,45.00003440026194,35.222947,975.915323,474.405785,0.213441,23.039139,0,street_signs,5,1319
13,set_4,2,False,45.00003440026194,35.452956,980.054400,506.952000,0.049257,32.808354,0,street_signs,5,1320
13,set_4,2,False,45.00003440026194,35.584349,1061.812800,595.339200,0.032929,120.402380,-3,car,2,1321
13,set_4,2,False,45.00003440026194,35.666361,1027.632000,467.999100,0.033012,131.847746,3,street_signs,5,1322
13,set_4,2,False,45.00003440026194,36.290776,1045.502933,580.684800,0.147947,114.093984,-3,car,2,1323
13,set_4,2,False,45.00003440026194,36.471576,1060.573292,491.262923,0.213428,90.682897,3,street_signs,5,1324
13,set_4,2,False,45.00003440026194,36.701418,1075.908000,416.178000,0.065813,76.634842,0,street_signs,5,1325
13,set_4,2,False,45.00003440026194,38.837229,846.952800,565.361100,0.065724,273.269246,-4,crosswalk,1,1326
13,set_4,2,False,45.00003440026194,39.050880,811.782400,546.787800,0.098397,39.773415,0,crosswalk,1,1327
13,set_4,2,False,45.00003440026194,39.412267,670.817829,555.240343,0.114912,141.217760,0,crosswalk,1,1328
13,set_4,2,False,45.00003440026194,39.625842,683.721600,550.803600,0.049311,13.645219,0,crosswalk,1,1329
13,set_4,2,False,45.00003440026194,39.691513,699.573600,523.549575,0.131367,31.528840,0,crosswalk,1,1330
13,set_4,2,False,45.00003440026194,39.954411,757.372800,564.266520,0.082108,70.700899,0,crosswalk,1,1331
13,set_4,2,False,45.00003440026194,40.052873,711.568800,527.278950,0.131434,58.873481,0,crosswalk,1,1332
13,set_4,2,False,45.00003440026194,40.217230,760.339200,613.234800,0.016373,98.827932,0,crosswalk,1,1333
13,set_4,2,False,45.00003440026194,40.562111,767.139200,534.870000,0.049418,78.659277,0,crosswalk,1,1334
13,set_4,2,False,45.00003440026194,40.627884,807.582080,541.787400,0.246545,41.030196,0,crosswalk,1,1335
13,set_4,2,False,45.00003440026194,40.989381,967.972800,474.434550,0.065726,173.958585,4,street_signs,5,1336
13,set_4,2,False,45.00003440026194,41.120845,979.402971,508.111071,0.229978,35.563421,0,street_signs,5,1337
13,set_4,2,False,45.00003440026194,41.400011,989.676000,477.643050,0.197254,32.153312,0,street_signs,5,1338
13,set_4,2,False,45.00003440026194,41.629988,1049.088000,459.644400,0.049317,62.078476,0,street_signs,5,1339
13,set_4,2,False,45.00003440026194,41.860072,1010.488659,500.196282,0.279331,55.985394,0,street_signs,5,1340
13,set_4,2,False,45.00003440026194,42.780099,950.952000,710.831700,0.032711,218.887855,-3,car,2,1341
13,set_4,2,False,45.00003440026194,42.845824,973.225600,651.634200,0.049329,63.249168,0,car,2,1342
13,set_4,2,False,45.00003440026194,42.944368,981.748364,711.036164,0.180592,60.010256,0,car,2,1343
13,set_4,2,False,45.00003440026194,43.239994,985.747200,686.086200,0.016443,25.268387,0,car,2,1344
13,set_5,2,True,37.93335920013487,0.098493,834.662400,532.728900,0.032937,0.000000,0,highway_left,2,1345
13,set_5,2,True,37.93335920013487,0.312195,863.318400,619.979400,0.016357,0.000000,2,highway_right,4,1346
13,set_5,2,True,37.93335920013487,0.377869,881.817600,483.732000,0.049307,137.497543,0,highway_right,4,1347
13,set_5,2,True,37.93335920013487,0.509446,863.308800,466.392600,0.016274,25.361989,0,highway_right,4,1348
13,set_5,2,True,37.93335920013487,1.002123,1002.566400,459.556200,0.016377,139.425304,0,highway_right,4,1349
13,set_5,2,True,37.93335920013487,1.133599,944.371200,517.352400,0.016416,82.018791,0,highway_right,4,1350
13,set_5,2,True,37.93335920013487,1.182792,901.740267,484.476000,0.295760,53.835436,0,highway_right,4,1351
13,set_5,2,True,37.93335920013487,1.593553,957.254400,464.443200,0.016434,59.018066,0,highway_right,4,1352
13,set_5,2,True,37.93335920013487,1.955120,833.317600,489.793050,0.197081,126.502748,-2,highway_left,2,1353
13,set_5,2,True,37.93335920013487,2.332994,931.084800,488.867400,0.032660,97.771582,2,highway_right,4,1354
13,set_5,2,True,37.93335920013487,2.480706,942.873600,505.413000,0.016379,20.315824,0,highway_right,4,1355
13,set_5,2,True,37.93335920013487,2.513688,936.361600,550.612800,0.049092,45.666487,0,highway_right,4,1356
13,set_5,2,True,37.93335920013487,2.891525,917.961600,520.383600,0.049307,35.388763,0,highway_right,4,1357
13,set_5,2,True,37.93335920013487,2.973523,884.822400,520.138800,0.016429,33.140104,0,highway_right,4,1358
13,set_5,2,True,37.93335920013487,3.072323,954.427200,571.630500,0.032632,86.580733,0,highway_right,4,1359
13,set_5,2,True,37.93335920013487,3.170632,891.240000,530.423100,0.033024,75.436543,0,highway_right,4,1360
13,set_5,2,True,37.93335920013487,3.334969,858.312000,572.216400,0.032874,53.206514,0,highway_right,4,1361
13,set_5,2,True,37.93335920013487,3.466414,858.916800,474.206400,0.032910,98.011866,0,highway_right,4,1362
13,set_5,2,True,37.93335920013487,3.581425,861.145108,487.484169,0.213538,13.463451,0,highway_right,4,1363
13,set_5,2,True,37.93335920013487,3.926576,875.532000,464.537700,0.065586,27.083632,0,highway_right,4,1364
13,set_5,2,True,37.93335920013487,4.008609,869.052800,550.283400,0.049302,85.990145,0,highway_right,4,1365
13,set_5,2,True,37.93335920013487,4.090719,895.080000,459.909900,0.032892,94.046715,0,highway_right,4,1366
13,set_5,2,True,37.93335920013487,4.172775,891.369600,539.094600,0.049308,79.271582,0,highway_right,4,1367
13,set_5,2,True,37.93335920013487,4.238702,892.300800,545.923800,0.016471,6.892395,0,highway_right,4,1368
13,set_5,2,True,37.93335920013487,4.435704,895.062171,480.382843,0.230048,65.599102,0,highway_right,4,1369
13,set_5,2,True,37.93335920013487,4.698503,924.775543,532.412229,0.230160,59.916120,0,highway_right,4,1370
13,set_5,2,True,37.93335920013487,4.977959,916.363200,603.701100,0.032786,71.783499,0,highway_right,4,1371
13,set_5,2,True,37.93335920013487,5.076431,910.310400,472.254300,0.032848,131.586084,0,highway_right,4,1372
13,set_5,2,True,37.93335920013487,5.125804,890.374080,507.017880,0.476502,40.074473,0,highway_right,4,1373
13,set_5,2,True,37.93335920013487,5.618747,904.864000,500.287050,0.196914,15.976916,0,highway_right,4,1374
13,set_5,2,True,37.93335920013487,5.832155,884.970240,467.839800,0.082098,38.060291,0,highway_right,4,1375
13,set_5,2,True,37.93335920013487,5.947129,896.064000,539.011800,0.065691,72.031417,0,highway_right,4,1376
13,set_5,2,True,37.93335920013487,6.029329,854.840229,493.529914,0.115063,61.384047,0,highway_right,4,1377
13,set_5,2,True,37.93335920013487,6.423706,981.244800,558.765000,0.016444,142.245324,0,highway_right,4,1378
13,set_5,2,True,37.93335920013487,6.555145,931.488000,503.820000,0.016279,74.126191,0,highway_right,4,1379
13,set_5,2,True,37.93335920013487,6.604368,939.457920,493.510320,0.082157,13.031083,0,highway_right,4,1380
13,set_5,2,True,37.93335920013487,6.817975,967.209600,496.883700,0.032864,27.955955,0,highway_right,4,1381
13,set_5,2,True,37.93335920013487,6.982323,907.900800,568.989900,0.032707,93.364007,0,highway_right,4,1382
13,set_5,2,True,37.93335920013487,7.048035,955.393920,497.217960,0.081944,86.062813,0,highway_right,4,1383
13,set_5,2,True,37.93335920013487,7.179322,978.672000,620.967600,0.016378,125.919984,0,highway_right,4,1384
13,set_5,2,True,37.93335920013487,7.261450,933.830400,476.323200,0.016372,151.435701,0,highway_right,4,1385
13,set_5,2,True,37.93335920013487,7.327162,898.544000,570.533400,0.213657,100.601649,0,highway_right,4,1386
13,set_5,2,True,37.93335920013487,7.557262,882.621257,477.125486,0.115003,94.755328,0,highway_right,4,1387
13,set_5,2,True,37.93335920013487,7.721415,868.902400,554.088600,0.049444,78.176262,0,highway_right,4,1388
13,set_5,2,True,37.93335920013487,7.820124,951.379200,501.555600,0.049201,97.786188,0,highway_right,4,1389
13,set_5,2,True,37.93335920013487,7.885650,915.154560,493.610760,0.082258,37.085644,0,highway_right,4,1390
13,set_5,2,True,37.93335920013487,7.984379,923.443200,515.440800,0.032886,23.350636,0,highway_right,4,1391
13,set_5,2,True,37.93335920013487,8.132253,901.811200,507.789000,0.049178,22.945445,0,highway_right,4,1392
13,set_5,2,True,37.93335920013487,8.279997,843.744000,528.349500,0.065771,61.599788,-2,highway_left,2,1393
13,set_5,2,True,37.93335920013487,8.362135,826.411733,480.043200,0.147875,51.321595,0,highway_left,2,1394
13,set_5,2,True,37.93335920013487,8.526420,860.100600,493.971750,0.262980,36.454688,2,highway_right,4,1395
13,set_5,2,True,37.93335920013487,8.888001,835.852800,499.001850,0.065600,24.764041,-2,highway_left,2,1396
13,set_5,2,True,37.93335920013487,8.986575,858.734400,609.514200,0.032842,112.856312,2,highway_right,4,1397
13,set_5,2,True,37.93335920013487,9.068772,811.334400,504.172800,0.049112,115.514374,-2,highway_left,2,1398
13,set_5,2,True,37.93335920013487,9.167204,885.715200,564.950700,0.032997,96.054446,2,highway_right,4,1399
13,set_5,2,True,37.93335920013487,9.315054,857.750400,514.842750,0.065735,57.383244,0,highway_right,4,1400
13,set_5,2,True,37.93335920013487,9.413596,798.043200,473.272200,0.032852,72.753422,-2,highway_left,2,1401
13,set_5,2,True,37.93335920013487,9.610700,812.060800,492.845400,0.049492,24.074951,0,highway_left,2,1402
13,set_5,2,True,37.93335920013487,9.676578,870.999314,521.611457,0.345004,65.583798,2,highway_right,4,1403
13,set_5,2,True,37.93335920013487,10.038000,911.515200,628.254900,0.032798,114.080502,0,highway_right,4,1404
13,set_5,2,True,37.93335920013487,10.120146,839.280000,518.915700,0.065617,131.045735,-2,highway_left,2,1405
13,set_5,2,True,37.93335920013487,10.218584,925.651200,532.966500,0.032892,87.506624,2,highway_right,4,1406
13,set_5,2,True,37.93335920013487,10.267839,906.253200,550.856025,0.131469,26.387829,0,highway_right,4,1407
13,set_5,2,True,37.93335920013487,10.448741,875.702400,495.088200,0.131402,63.587748,0,highway_right,4,1408
13,set_5,2,True,37.93335920013487,11.352160,906.700800,528.375150,0.065729,45.485403,0,highway_right,4,1409
13,set_5,2,True,37.93335920013487,11.467233,952.636800,590.652000,0.016336,77.385542,0,highway_right,4,1410
13,set_5,2,True,37.93335920013487,11.533022,846.513600,493.948800,0.032844,143.574519,-2,highway_left,2,1411
13,set_5,2,True,37.93335920013487,11.598633,863.721600,542.230200,0.065761,51.256305,2,highway_right,4,1412
13,set_5,2,True,37.93335920013487,11.697324,823.926000,498.583350,0.131381,59.065534,-2,highway_left,2,1413
13,set_5,2,True,37.93335920013487,11.992809,880.809600,550.432800,0.016444,76.968236,2,highway_right,4,1414
13,set_5,2,True,37.93335920013487,12.107921,904.189292,486.307385,0.213538,68.254516,0,highway_right,4,1415
13,set_5,2,True,37.93335920013487,12.551548,921.232000,508.033800,0.049303,27.613240,0,highway_right,4,1416
13,set_5,2,True,37.93335920013487,12.699356,957.724800,491.676480,0.082203,39.991079,0,highway_right,4,1417
13,set_5,2,True,37.93335920013487,12.962172,958.728000,514.765800,0.032864,23.111104,0,highway_right,4,1418
13,set_5,2,True,37.93335920013487,13.422153,908.870400,482.778900,0.032999,59.236324,0,highway_right,4,1419
13,set_5,2,True,37.93335920013487,13.553740,946.210800,488.283525,0.131423,37.743958,0,highway_right,4,1420
13,set_5,2,True,37.93335920013487,13.750878,917.180800,511.626600,0.049216,37.251041,0,highway_right,4,1421
13,set_5,2,True,37.93335920013487,13.964437,909.392000,532.193400,0.049158,21.992241,0,highway_right,4,1422
13,set_5,2,True,37.93335920013487,14.095767,900.532800,528.789600,0.032755,9.490589,0,highway_right,4,1423
13,set_5,2,True,37.93335920013487,14.161603,949.219200,490.466880,0.164226,61.959635,0,highway_right,4,1424
13,set_5,2,True,37.93335920013487,14.358707,878.208000,506.563200,0.016376,72.812650,0,highway_right,4,1425
13,set_5,2,True,37.93335920013487,14.588792,997.420800,646.007400,0.016309,183.456743,0,highway_right,4,1426
13,set_5,2,True,37.93335920013487,14.654391,926.373600,461.049300,0.065591,198.134306,0,highway_right,4,1427
13,set_5,2,True,37.93335920013487,14.736580,879.942400,492.352200,0.049226,55.997570,0,highway_right,4,1428
13,set_5,2,True,37.93335920013487,14.884404,985.475200,509.256000,0.049107,106.878016,0,highway_right,4,1429
13,set_5,2,True,37.93335920013487,15.196547,979.099200,535.048200,0.032719,26.568608,0,highway_right,4,1430
13,set_5,2,True,37.93335920013487,15.245760,926.856000,540.664200,0.032878,52.544185,0,highway_right,4,1431
13,set_5,2,True,37.93335920013487,15.327983,964.493867,466.749000,0.147898,82.946162,0,highway_right,4,1432
13,set_5,2,True,37.93335920013487,15.640205,981.141120,528.946200,0.081911,64.386510,0,highway_right,4,1433
13,set_5,2,True,37.93335920013487,15.755148,923.526400,511.350600,0.147910,60.241689,0,highway_right,4,1434
13,set_5,2,True,37.93335920013487,15.935879,968.640000,497.998800,0.114905,47.047927,0,highway_right,4,1435
13,set_5,2,True,37.93335920013487,16.067213,953.756968,497.508253,0.312229,14.891114,0,highway_right,4,1436
13,set_5,2,True,37.93335920013487,16.592976,990.336000,584.976600,0.016453,94.808952,0,highway_right,4,1437
13,set_5,2,True,37.93335920013487,16.921628,1245.539200,466.592400,0.049204,281.324532,-3,speed_limit,1,1438
13,set_5,2,True,37.93335920013487,17.315763,1070.611200,567.907200,0.032781,202.149682,3,highway_right,4,1439
13,set_5,2,True,37.93335920013487,17.940156,947.253600,514.320300,0.065780,134.494064,0,highway_right,4,1440
13,set_5,2,True,37.93335920013487,18.055037,889.104000,473.682600,0.032990,70.942220,0,highway_right,4,1441
13,set_5,2,True,37.93335920013487,18.104283,925.630080,490.874040,0.082222,40.369545,0,highway_right,4,1442
13,set_5,2,True,37.93335920013487,18.203029,895.948800,463.291650,0.065593,40.518719,0,highway_right,4,1443
13,set_5,2,True,37.93335920013487,18.301469,931.800000,504.276300,0.032886,54.452273,0,highway_right,4,1444
13,set_5,2,True,37.93335920013487,18.367196,915.848000,469.274100,0.295850,38.465833,0,highway_right,4,1445
13,set_5,2,True,37.93335920013487,18.679265,944.428800,467.910000,0.049461,28.613334,0,highway_right,4,1446
13,set_5,2,True,37.93335920013487,18.876606,930.708480,507.115080,0.081984,41.536556,0,highway_right,4,1447
13,set_5,2,True,37.93335920013487,18.975130,900.473600,501.192000,0.049326,30.809590,0,highway_right,4,1448
13,set_5,2,True,37.93335920013487,19.139460,907.982400,508.783950,0.065741,10.678005,0,highway_right,4,1449
13,set_5,2,True,37.93335920013487,19.221458,918.961600,489.753900,0.098559,21.970108,0,highway_right,4,1450
13,set_5,2,True,37.93335920013487,19.385820,911.421600,496.446300,0.065656,10.081657,0,highway_right,4,1451
13,set_5,2,True,37.93335920013487,19.599341,938.956800,557.798400,0.032840,67.247806,0,highway_right,4,1452
13,set_5,2,True,37.93335920013487,19.730805,928.899200,520.731000,0.049427,38.407648,0,highway_right,4,1453
13,set_5,2,True,37.93335920013487,19.796507,942.718080,472.920120,0.082206,49.767878,0,highway_right,4,1454
13,set_5,2,True,37.93335920013487,20.010138,944.311467,485.048400,0.147720,12.232500,0,highway_right,4,1455
13,set_5,2,True,37.93335920013487,20.272890,969.176400,497.545200,0.131547,27.828671,0,highway_right,4,1456
13,set_5,2,True,37.93335920013487,20.437232,979.100800,591.651000,0.049416,94.627667,0,highway_right,4,1457
13,set_5,2,True,37.93335920013487,20.519349,960.109600,496.140300,0.197282,97.380488,0,highway_right,4,1458
13,set_5,2,True,37.93335920013487,20.831452,840.132480,505.666260,0.164346,120.354698,-2,highway_left,2,1459
13,set_5,2,True,37.93335920013487,21.012300,832.896565,473.765506,0.279329,32.711108,0,highway_left,2,1460
13,set_5,2,True,37.93335920013487,21.652960,859.702400,552.661200,0.049276,83.325166,2,highway_right,4,1461
13,set_5,2,True,37.93335920013487,21.899487,827.622000,465.412500,0.131373,92.959603,-2,highway_left,2,1462
13,set_5,2,True,37.93335920013487,22.047146,864.556800,505.669500,0.098657,54.633374,2,highway_right,4,1463
13,set_5,2,True,37.93335920013487,22.178591,894.974400,572.281200,0.033042,73.228061,0,highway_right,4,1464
13,set_5,2,True,37.93335920013487,22.228063,870.968000,510.680700,0.098545,66.113001,0,highway_right,4,1465
13,set_5,2,True,37.93335920013487,22.343066,859.176000,461.932200,0.065542,50.154437,0,highway_right,4,1466
13,set_5,2,True,37.93335920013487,22.425021,858.766933,552.284400,0.147917,90.353126,0,highway_right,4,1467
13,set_5,2,True,37.93335920013487,22.786630,958.588200,528.056213,0.262720,102.719474,0,highway_right,4,1468
